previous_grade_score,background_academic_score,enrolled_units_count,difficulty_level,past_failures_count,approved_units_count,study_time_level,absence_rate,age_group,parent_education_level,student_status
100.0,60.0,10.0,0,6,0.0,2,2,2,41.66666666666667,0
100.0,55.00000000000001,14.0,0,10,0.0,2,2,2,41.66666666666667,0
100.0,65.7,14.0,0,0,14.0,2,2,0,41.66666666666667,0
100.0,63.4,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,59.45,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,80.0,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,57.95,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,54.65,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,56.95,12.0,0,0,8.0,2,2,0,41.66666666666667,0
100.0,60.9,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,70.0,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,57.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,53.65,12.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,68.1,10.0,0,1,10.0,2,2,0,41.66666666666667,2
100.0,59.75,14.0,0,0,15.0,2,2,1,41.66666666666667,2
100.0,53.0,14.0,0,0,13.0,2,2,1,41.66666666666667,1
100.0,62.05,12.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,66.6,10.0,0,0,8.0,2,2,0,41.66666666666667,2
100.0,55.00000000000001,10.0,0,3,3.0,2,2,2,41.66666666666667,0
100.0,57.4,14.0,0,0,9.0,2,2,1,41.66666666666667,1
100.0,65.0,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,61.3,12.0,0,0,1.0,2,2,1,41.66666666666667,1
100.0,66.75,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,60.0,14.0,0,2,10.0,2,2,2,41.66666666666667,1
100.0,68.65,14.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,61.75000000000001,12.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,65.9,10.0,0,0,8.0,2,2,2,41.66666666666667,1
100.0,65.0,10.0,0,2,6.0,2,2,2,41.66666666666667,0
100.0,64.0,14.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,47.5,12.0,0,0,9.0,2,2,2,41.66666666666667,2
100.0,57.99999999999999,14.0,0,0,14.0,2,2,1,41.66666666666667,2
100.0,68.35,12.0,0,1,7.0,2,2,1,41.66666666666667,1
100.0,53.75,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,54.2,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,65.35,12.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,77.95,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,53.05,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,64.3,10.0,0,2,8.0,2,2,0,41.66666666666667,2
100.0,70.0,14.0,0,0,13.0,2,2,2,41.66666666666667,0
100.0,72.5,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,56.49999999999999,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,68.55,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,59.85,10.0,0,1,6.0,2,2,0,41.66666666666667,1
100.0,60.25,14.0,0,0,14.0,2,2,1,41.66666666666667,2
100.0,62.85000000000001,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,62.74999999999999,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,62.25000000000001,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,63.0,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,68.1,14.0,0,1,20.0,2,2,1,41.66666666666667,1
100.0,62.1,10.0,0,0,1.0,2,2,1,41.66666666666667,1
100.0,69.25,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,61.14999999999999,12.0,0,0,11.0,2,2,0,41.66666666666667,0
100.0,63.0,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,67.7,12.0,0,0,9.0,2,2,2,41.66666666666667,1
100.0,73.25,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.95,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.0,14.0,0,0,18.0,2,2,2,41.66666666666667,2
100.0,57.60000000000001,10.0,0,0,3.0,2,2,0,41.66666666666667,1
100.0,57.60000000000001,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,62.55,12.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,54.0,10.0,0,2,6.0,2,2,0,41.66666666666667,0
100.0,62.95,12.0,0,0,6.0,2,2,1,41.66666666666667,1
100.0,64.0,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,56.75,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,62.3,10.0,0,0,7.0,2,2,2,41.66666666666667,1
100.0,57.99999999999999,13.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,62.45,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,70.25,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,89.8,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,58.050000000000004,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,69.7,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,64.5,14.0,0,0,0.0,2,2,1,41.66666666666667,0
100.0,67.8,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,73.9,10.0,0,5,10.0,2,2,0,41.66666666666667,2
100.0,69.0,12.0,0,0,9.0,2,2,1,41.66666666666667,0
100.0,75.0,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,65.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,61.3,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,59.54999999999999,12.0,0,0,3.0,2,2,1,41.66666666666667,0
100.0,55.89999999999999,14.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,62.5,10.0,0,1,10.0,2,2,0,41.66666666666667,2
100.0,64.95,10.0,0,2,8.0,2,2,0,41.66666666666667,2
100.0,65.55,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,70.7,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,66.7,14.0,0,0,30.0,2,2,1,41.66666666666667,2
100.0,63.65,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.9,14.0,0,0,22.0,2,2,0,41.66666666666667,2
100.0,57.4,12.0,0,0,7.0,2,2,0,41.66666666666667,0
100.0,66.4,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,70.0,12.0,0,2,7.0,2,2,1,41.66666666666667,0
100.0,54.15,14.0,0,0,0.0,2,2,0,41.66666666666667,1
100.0,75.0,12.0,0,0,9.0,2,2,1,41.66666666666667,2
100.0,80.0,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,65.85,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,56.3,14.0,0,0,13.0,2,2,0,41.66666666666667,2
100.0,55.55,10.0,0,0,9.0,2,2,2,41.66666666666667,2
100.0,63.74999999999999,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,60.099999999999994,10.0,0,1,9.0,2,2,0,41.66666666666667,2
100.0,59.45,14.0,0,0,15.0,2,2,1,41.66666666666667,2
100.0,59.95,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,63.65,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,63.95000000000001,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,66.5,12.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,57.3,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,72.25,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.7,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,72.5,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,69.05,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,62.3,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.4,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,70.25,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.05,10.0,0,3,8.0,2,2,0,41.66666666666667,2
100.0,59.20000000000001,14.0,0,0,24.0,2,2,2,41.66666666666667,2
100.0,64.1,14.0,0,0,25.0,2,2,1,41.66666666666667,2
100.0,54.75,14.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,65.55,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,68.95,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,64.1,14.0,0,0,21.0,2,2,0,41.66666666666667,2
100.0,63.24999999999999,10.0,0,0,2.0,2,2,2,41.66666666666667,0
100.0,60.0,12.0,0,0,5.0,2,2,0,41.66666666666667,0
100.0,61.5,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,65.0,14.0,0,0,8.0,2,2,2,41.66666666666667,0
100.0,70.55,14.0,0,0,14.0,2,2,0,41.66666666666667,0
100.0,70.0,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,66.8,10.0,0,0,0.0,2,2,1,41.66666666666667,0
100.0,61.75000000000001,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,68.15,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,61.75000000000001,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,56.00000000000001,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,80.0,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,55.00000000000001,12.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,58.4,12.0,0,0,4.0,2,2,0,41.66666666666667,0
100.0,54.75,10.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,50.0,14.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,58.650000000000006,10.0,0,0,6.0,2,2,0,41.66666666666667,1
100.0,65.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,68.9,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,68.25,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,69.35,10.0,0,0,6.0,2,2,2,41.66666666666667,0
100.0,62.45,12.0,0,0,7.0,2,2,0,41.66666666666667,0
100.0,70.0,11.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,61.3,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.75,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,77.5,10.0,0,0,3.0,2,2,1,41.66666666666667,0
100.0,50.0,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,68.8,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,60.0,14.0,0,2,12.0,2,2,2,41.66666666666667,0
100.0,56.99999999999999,14.0,0,6,2.0,2,2,0,41.66666666666667,1
100.0,69.5,10.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,55.00000000000001,14.0,0,0,21.0,2,2,2,41.66666666666667,2
100.0,64.25,14.0,0,0,12.0,2,2,0,41.66666666666667,0
100.0,66.1,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.0,14.0,0,1,3.0,2,2,2,41.66666666666667,0
100.0,64.65,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,64.1,14.0,0,0,22.0,2,2,0,41.66666666666667,1
100.0,65.15,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,81.25,3.0,1,0,0.0,2,2,0,41.66666666666667,0
100.0,65.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,55.00000000000001,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,71.15,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,61.0,12.0,0,0,6.0,2,2,1,41.66666666666667,1
100.0,76.8,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,56.45,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,62.05,10.0,0,2,10.0,2,2,0,41.66666666666667,2
100.0,64.85,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,55.00000000000001,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,68.15,14.0,0,0,14.0,2,2,0,41.66666666666667,1
100.0,73.0,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.95,14.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,70.45,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,67.75,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,61.0,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,70.0,14.0,0,0,13.0,2,2,1,41.66666666666667,2
100.0,81.5,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,53.7,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,57.15,12.0,0,0,7.0,2,2,0,41.66666666666667,0
100.0,70.4,12.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,63.14999999999999,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,55.00000000000001,12.0,0,0,8.0,2,2,2,41.66666666666667,0
100.0,63.1,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,70.0,12.0,0,0,10.0,2,2,1,41.66666666666667,1
100.0,61.5,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,78.5,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,74.85,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,70.0,10.0,0,0,9.0,2,2,1,41.66666666666667,2
100.0,85.0,14.0,0,0,20.0,2,2,0,41.66666666666667,2
100.0,65.1,10.0,0,1,10.0,2,2,2,41.66666666666667,2
100.0,67.75,14.0,0,0,23.0,2,2,1,41.66666666666667,1
100.0,59.150000000000006,12.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,58.15,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,77.35,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,66.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.4,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,61.35,12.0,0,0,8.0,2,2,0,41.66666666666667,0
100.0,65.0,12.0,0,0,12.0,2,2,2,41.66666666666667,1
100.0,61.8,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,58.25,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,55.55,12.0,0,0,0.0,2,2,1,41.66666666666667,0
100.0,68.15,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,64.9,12.0,0,0,2.0,2,2,0,41.66666666666667,0
100.0,67.35,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,65.9,12.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,63.4,3.0,1,0,0.0,2,2,0,41.66666666666667,0
100.0,65.35,10.0,0,1,6.0,2,2,1,41.66666666666667,1
100.0,54.89999999999999,12.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,66.95,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,54.949999999999996,9.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,80.0,12.0,0,0,9.0,2,2,2,41.66666666666667,0
100.0,53.25,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,60.0,14.0,0,6,14.0,2,2,2,41.66666666666667,1
100.0,53.900000000000006,14.0,0,0,17.0,2,2,2,41.66666666666667,1
100.0,50.0,14.0,0,1,4.0,2,2,2,41.66666666666667,0
100.0,56.25,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,67.75,10.0,0,3,5.0,2,2,2,41.66666666666667,0
100.0,72.5,14.0,0,1,6.0,2,2,0,41.66666666666667,0
100.0,59.5,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.0,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,63.14999999999999,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,56.75,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,60.0,14.0,0,0,23.0,2,2,2,41.66666666666667,2
100.0,55.65,14.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,65.1,7.0,0,1,0.0,2,2,0,41.66666666666667,0
100.0,70.1,14.0,0,0,15.0,2,2,0,41.66666666666667,1
100.0,56.95,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,49.5,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,62.0,10.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,69.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.0,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,60.4,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,63.9,14.0,0,2,12.0,2,2,0,41.66666666666667,0
100.0,63.0,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,63.0,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,69.25,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,59.699999999999996,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,50.74999999999999,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,50.74999999999999,14.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,63.1,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.9,12.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,69.2,12.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,64.65,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,56.55,10.0,0,0,10.0,2,2,1,41.66666666666667,2
100.0,72.15,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,70.5,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,65.0,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,58.75,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,65.9,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,66.85,10.0,0,1,7.0,2,2,0,41.66666666666667,1
100.0,57.70000000000001,14.0,0,0,14.0,2,2,2,41.66666666666667,1
100.0,64.55,10.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,67.75,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,56.2,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.4,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.8,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,70.4,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,70.0,14.0,0,0,16.0,2,2,1,41.66666666666667,1
100.0,57.10000000000001,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,63.65,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,57.49999999999999,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,59.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,62.5,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,55.75,12.0,0,0,7.0,2,2,0,41.66666666666667,0
100.0,62.1,12.0,0,0,8.0,2,2,1,41.66666666666667,2
100.0,65.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,60.0,6.0,2,0,3.0,2,2,2,41.66666666666667,0
100.0,55.00000000000001,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,56.65,14.0,0,0,12.0,2,2,2,41.66666666666667,1
100.0,61.75000000000001,14.0,0,1,14.0,2,2,1,41.66666666666667,1
100.0,50.5,12.0,0,0,0.0,2,2,1,41.66666666666667,0
100.0,60.45,14.0,0,0,8.0,2,2,2,41.66666666666667,0
100.0,77.3,12.0,0,0,6.0,2,2,2,41.66666666666667,1
100.0,60.099999999999994,10.0,0,0,4.0,2,2,0,41.66666666666667,1
100.0,73.25,14.0,0,2,24.0,2,2,1,41.66666666666667,2
100.0,80.05,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,75.0,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,67.9,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,71.9,3.0,1,0,0.0,2,2,0,41.66666666666667,1
100.0,58.4,12.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,56.95,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,59.0,14.0,0,0,14.0,2,2,0,41.66666666666667,1
100.0,75.1,10.0,0,0,3.0,2,2,0,41.66666666666667,0
100.0,57.550000000000004,14.0,0,0,13.0,2,2,0,41.66666666666667,2
100.0,65.65,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,55.15,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,50.0,12.0,0,0,9.0,2,2,2,41.66666666666667,0
100.0,55.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.7,3.0,1,0,0.0,2,2,1,41.66666666666667,0
100.0,57.95,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,72.5,10.0,0,0,8.0,2,2,1,41.66666666666667,1
100.0,70.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,54.2,12.0,0,0,8.0,2,2,0,41.66666666666667,2
100.0,57.15,8.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,55.00000000000001,12.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,60.85,12.0,0,0,4.0,2,2,0,41.66666666666667,1
100.0,61.85000000000001,10.0,0,0,2.0,2,2,0,41.66666666666667,1
100.0,58.25,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,77.5,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,64.65,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,60.85,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,74.1,12.0,0,0,11.0,2,2,2,41.66666666666667,1
100.0,62.74999999999999,14.0,0,0,14.0,2,2,1,41.66666666666667,2
100.0,65.95,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,60.9,12.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,53.849999999999994,11.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,57.75,14.0,0,0,8.0,2,2,2,41.66666666666667,0
100.0,69.9,10.0,0,1,10.0,2,2,0,41.66666666666667,2
100.0,66.6,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,59.20000000000001,10.0,0,3,0.0,2,2,0,41.66666666666667,1
100.0,61.64999999999999,10.0,0,4,7.0,2,2,0,41.66666666666667,1
100.0,67.25,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,55.3,10.0,0,1,9.0,2,2,0,41.66666666666667,2
100.0,77.0,14.0,0,0,20.0,2,2,2,41.66666666666667,2
100.0,80.0,14.0,0,0,9.0,2,2,2,41.66666666666667,0
100.0,70.0,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,66.25,12.0,0,0,9.0,2,2,1,41.66666666666667,1
100.0,63.85000000000001,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,58.75,10.0,0,0,2.0,2,2,1,41.66666666666667,0
100.0,63.5,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,62.74999999999999,14.0,0,0,14.0,2,2,1,41.66666666666667,2
100.0,70.25,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,59.150000000000006,12.0,0,0,7.0,2,2,1,41.66666666666667,1
100.0,60.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,47.5,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,61.1,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.95,3.0,1,0,0.0,2,2,0,41.66666666666667,1
100.0,63.6,12.0,0,1,11.0,2,2,0,41.66666666666667,2
100.0,60.099999999999994,12.0,0,0,9.0,2,2,0,41.66666666666667,0
100.0,67.4,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.3,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,73.95,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,80.2,3.0,1,0,0.0,2,2,0,41.66666666666667,0
100.0,67.3,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,60.5,12.0,0,0,10.0,2,2,1,41.66666666666667,2
100.0,71.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,57.8,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.0,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,62.14999999999999,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,68.95,3.0,1,0,0.0,2,2,0,41.66666666666667,0
100.0,50.0,9.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,64.1,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,67.5,12.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,60.5,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,73.5,10.0,0,0,2.0,2,2,1,41.66666666666667,0
100.0,74.75,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,72.2,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,57.99999999999999,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.35,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,70.9,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,59.85,12.0,0,0,10.0,2,2,0,41.66666666666667,0
100.0,59.20000000000001,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,67.25,12.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,64.1,10.0,0,8,1.0,2,2,2,41.66666666666667,0
100.0,57.49999999999999,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,65.0,10.0,0,0,8.0,2,2,2,41.66666666666667,1
100.0,60.35,12.0,0,0,7.0,2,2,0,41.66666666666667,0
100.0,65.25,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,53.7,10.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,50.0,12.0,0,0,7.0,2,2,1,41.66666666666667,1
100.0,62.5,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.75000000000001,14.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,63.6,10.0,0,0,5.0,2,2,0,41.66666666666667,0
100.0,80.0,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,60.0,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,70.75,14.0,0,0,14.0,2,2,0,41.66666666666667,0
100.0,55.7,12.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,68.3,12.0,0,1,12.0,2,2,0,41.66666666666667,1
100.0,77.3,14.0,0,0,22.0,2,2,0,41.66666666666667,0
100.0,55.7,13.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,60.04999999999999,14.0,0,0,20.0,2,2,2,41.66666666666667,0
100.0,50.0,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,70.0,14.0,0,0,6.0,2,2,2,41.66666666666667,0
100.0,65.0,14.0,0,0,20.0,2,2,2,41.66666666666667,2
100.0,50.0,14.0,0,8,10.0,2,2,2,41.66666666666667,0
100.0,53.05,10.0,0,1,2.0,2,2,0,41.66666666666667,0
100.0,75.7,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,56.85,14.0,0,0,5.0,2,2,0,41.66666666666667,0
